label,discription
normal,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
normal,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
normal,Eh den sat u book e kb liao huh...
normal,Have you been practising your curtsey?
normal,Shall i come to get pickle
normal,Lol boo I was hoping for a laugh
normal,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"
normal,Well
normal,LMAO where's your fish memory when I need it?
normal,But i'll b going 2 sch on mon. My sis need 2 take smth.
normal,Idea will soon get converted to live:)
normal,S....s...india going to draw the series after many years in south african soil..
normal,Goodmorning
normal,Can't take any major roles in community outreach. You rock mel
normal,Shopping lor. Them raining mah hard 2 leave orchard.
normal,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
normal,See the forwarding message for proof
normal,I can't keep going through this. It was never my intention to run you out
normal,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
normal,Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening
normal,Ambrith..madurai..met u in arun dha marrge..remembr?
normal,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
normal,Princess
normal,Better than bb. If he wont use it
normal,Ya it came a while ago
normal,From tomorrow onwards eve 6 to 3 work.
normal,Anything lor but toa payoh got place 2 walk meh...
normal,I don't have anybody's number
normal,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
normal,U having lunch alone? I now so bored...
normal,Yes obviously
normal,Nah man
normal,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
normal,Kallis is ready for bat in 2nd innings
normal,Thanx but my birthday is over already.
normal,Ugh y can't u just apologize
normal,I noe la... U wana pei bf oso rite... K lor
normal,Yes
normal,IM GONNA MISS U SO MUCH
normal,Is avatar supposed to have subtoitles
normal,Simply sitting and watching match in office..
normal,You can jot down things you want to remember later.
normal,Oh sorry please its over
normal,Hey are we going for the lo lesson or gym? 
normal,Dont pack what you can buy at any store.like cereals. If you must pack food
normal,You always make things bigger than they are
normal,Ü dun wan to watch infernal affair?
normal,Me not waking up until 4 in the afternoon
normal,I can send you a pic if you like :)
normal,Okay... I booked all already... Including the one at bugis.
normal,Aight fuck it
normal,No de. But call me after some time. Ill tell you k
normal,So dont use hook up any how
normal,How much is blackberry bold2 in nigeria.
normal,Hi where you. You in home or calicut?
normal,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
normal,Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor
normal,Y so late but i need to go n get da laptop...
normal,Sir
normal,.Please charge my mobile when you get up in morning.
normal,Nothing
normal,Ugh fuck it I'm resubbing to eve
normal,He didn't see his shadow. We get an early spring yay
normal,I did. One slice and one breadstick. Lol
normal,Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you
normal,Is there any training tomorrow?
fraud,URGENT! Your mobile No *********** WON a £2
normal,Pass dis to all ur contacts n see wat u get! Red
normal,Cos daddy arranging time c wat time fetch ü mah...
normal,Then. You are eldest know.
normal,Who's there say hi to our drugdealer
normal,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
fraud,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
normal,Good night my dear.. Sleepwell&amp
normal,That is wondarfull song
fraud,FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk.
normal,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
normal,Must come later.. I normally bathe him in da afternoon mah..
normal,Trust me. Even if isn't there
normal,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxxL
normal,I can take you at like noon
normal,Where is it. Is there any opening for mca.
normal,I'm aight. Wat's happening on your side.
normal,I'm done oredi...
normal,you are sweet as well
normal,How are you. Wish you a great semester
normal,Moji i love you more than words. Have a rich day
normal,Dude how do you like the buff wind.
normal,"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."
fraud,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
normal,No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work
normal,S:-)kallis wont play in first two odi:-)
normal,Then get some cash together and I'll text jason
normal,Oh
fraud,Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob
fraud,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
normal,Probably
normal,I'm done...
normal,Are you the cutest girl in the world or what
normal,No dice
fraud,SMS SERVICES. for your inclusive text credits
normal,Oh Howda gud gud.. Mathe en samachara chikku:-)
normal,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
normal,Audrie lousy autocorrect
normal,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
normal,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
normal,I fetch yun or u fetch?
normal,Thank you. I like you as well...
normal,Hmmm ... And imagine after you've come home from that having to rub my feet
fraud,FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out
normal,Lara said she can loan me  &lt
normal,Do we have any spare power supplies
normal,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
fraud,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
normal,Yeah
fraud,Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK
normal,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!
normal,It's that time of the week again
normal,Wish u many many returns of the day.. Happy birthday vikky..
fraud,U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame
normal,I hope you know I'm still mad at you.
normal,Argh my 3g is spotty
normal,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan
normal,Do you know when the result.
fraud,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
normal,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
normal,Sorry im getting up now
normal,You do got a shitload of diamonds though
normal,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
normal,Well I'm going to be an aunty!
normal,Mine here like all fr china then so noisy.
normal,Later i guess. I needa do mcat study too.
normal,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
fraud,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
normal,Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does
normal,If he started searching he will get job in few days.he have great potential and talent.
normal,Carlos took a while (again)
normal,Well done and ! luv ya all 
normal,Then why you came to hostel.
normal,K still are you loving me.
normal,But i juz remembered i gotta bathe my dog today..
normal,After the drug she will be able to eat.
normal,Alright took the morphine. Back in yo.
normal,You see the requirements please
normal,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
fraud,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
fraud,Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK
normal,So can collect ur laptop?
normal,Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind
normal,I will once i get home
normal,Waaaat?? Lololo ok next time then!
normal,The table's occupied
normal,I surely dont forgot to come:)i will always be in touch in with you:-)
normal,Hi kindly give us back our documents which we submitted for loan from STAPATI
